=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2026.03.19 15:57:35 =~=~=~=~=~=~=~=~=~=~=~=
88673,1023
88723,1023
88774,1023
88824,1023
88875,1023
88926,1023
88976,1023
89027,1023
89077,1018
89127,977
89179,946
89229,940
89280,938
89330,938
89380,939
89432,937
89482,938
89532,940
89583,940
89633,944
89683,946
89735,949
89785,954
89835,988
89886,1023
89936,1023
89988,1023
90038,1023
90088,1023
90139,1023
90189,1023
90241,1023
90291,1023
90341,1023
90392,1023
90442,1023
90493,1023
90544,1000
90594,962
90645,941
90695,939
90745,936
90797,939
90847,937
90897,939
90948,940
90998,941
91049,942
91100,946
91150,948
91201,951
91251,969
91301,1006
91353,1023
91403,1023
91453,1023
91504,1023
91554,1023
91606,1023
91656,1023
91707,1023
91757,1023
91807,1023
91858,1023
91909,1023
91960,1020
92010,979
92060,947
92111,938
92162,940
92212,938
92263,939
92313,938
92363,939
92414,939
92465,941
92515,944
92566,944
92616,948
92667,954
92718,987
92768,1022
92819,1023
92869,1023
92919,1023
92971,1023
93021,1023
93072,1023
93122,1023
93172,1023
93223,1023
93274,1023
93325,1023
93375,1023
93425,1001
93476,963
93527,941
93578,938
93628,940
93678,938
93729,939
93779,938
93830,938
93881,939
93931,943
93981,944
94032,948
94083,951
94133,969
94184,1006
94234,1023
94285,1023
94336,1023
94386,1023
94437,1023
94487,1023
94538,1023
94588,1023
94639,1023
94690,1023
94740,1023
94791,1023
94841,1020
94892,978
94943,950
94993,939
95043,938
95094,938
95144,939
95195,937
95246,934
95296,939
95347,942
95397,944
95448,947
95499,950
95549,955
95599,990
95650,1023
95700,1023
95751,1023
95802,1023
95852,1023
95903,1023
95953,1023
96004,1023
96055,1023
96105,1023
96156,1023
96206,1023
96257,1023
96308,997
96358,962
96409,940
96459,939
96509,939
96561,938
96611,939
96661,939
96712,941
96762,940
96813,944
96864,945
96914,947
96964,951
97015,971
97065,1009
97117,1023
97167,1023
97217,1023
97268,1023
97318,1023
97370,1023
97420,1023
97470,1023
97521,1023
97571,1023
97623,1023
97673,1023
97723,1018
97774,975
97824,947
97875,939
97926,939
97976,940
98027,938
98077,939
98127,937
98179,940
98229,941
98279,943
98330,946
98380,949
98430,955
98482,992
98532,1023
98582,1023
98633,1023
98683,1023
98735,1023
98785,1023
98835,1023
98886,1023
98936,1023
98988,1023
99038,1023
99089,1023
99139,1023
99189,995
99240,962
99291,941
99341,938
99392,936
99442,940
99492,936
99544,939
99594,940
99644,940
99695,943
99745,945
99796,948
99847,950
99897,972
99948,1008
99998,1023
100048,1023
100100,1023
100150,1023
100201,1023
100251,1023
100302,1023
100353,1023
100404,1023
100454,1023
100504,1023
100555,1023
100605,979
100657,945
100707,939
100758,938
100808,939
100858,937
100910,939
100960,939
101010,940
101061,943
101111,947
101163,949
101213,950
101263,986
101314,1023
101364,1023
101415,1023
101466,1023
101517,1023
101567,1023
101618,1023
101668,1023
101719,1023
101770,1023
101820,1023
101871,1023
101921,1001
101972,962
102023,940
102073,940
102124,939
102174,937
102225,939
102276,937
102326,939
102377,942
102427,944
102478,947
102529,949
102579,966
